DATE,WIND,IND,RAIN,IND.1,T.MAX,IND.2,T.MIN,T.MIN.G
01/05/1971,1.42,0,0,0,13,0,0.1,-4.5
02/05/1971,3.5,0,0,0,15.6,0,0.5,-4
03/05/1971,4.33,0,0,0,15.7,0,3.6,-1.3
04/05/1971,5.41,0,0,0,14.8,0,1.5,-3.5
05/05/1971,7.21,0,0.6,0,16.5,0,2.3,-2
06/05/1971,6.54,0,4.1,0,14.2,0,10.3,7.2
07/05/1971,8.63,0,0.4,0,15.6,0,9.6,5.5
08/05/1971,7.87,0,0,0,16.8,0,6.6,1
09/05/1971,11.46,0,0.5,0,16.7,0,10.5,7.8
10/05/1971,10.04,0,0,0,20.5,0,10.8,9.4
11/05/1971,1.63,4,0,0,14.8,0,7.5,2.2
12/05/1971,5.17,0,0,0,16.1,0,5.7,0.1
13/05/1971,7.17,0,0,0,15.4,0,9.7,5
14/05/1971,4.42,0,1.4,0,16.5,0,9,4
15/05/1971,11.12,0,0,0,12.9,0,7.7,5.4
16/05/1971,9.46,0,1.5,0,13,0,5,1.4
17/05/1971,7.38,0,1.5,0,14.7,0,4.2,-1.8
18/05/1971,4.25,4,0,0,16,0,5.4,1
19/05/1971,1.54,0,0,0,14.8,0,4.5,-0.5
20/05/1971,1.21,4,0,0,14.2,0,10.4,9.4
21/05/1971,3.46,0,0,0,14.6,0,4.4,-0.2
22/05/1971,3,0,11.2,0,12.5,0,6.6,1.8
23/05/1971,4.67,0,2.6,0,11.7,0,8.8,8.2
24/05/1971,2.54,0,0,0,16,0,8.4,NA
25/05/1971,7.04,0,0,0,14.6,0,10.3,9.5
26/05/1971,7.46,0,1,0,16.2,0,4.4,-1
27/05/1971,10.63,0,0.2,0,14.3,0,4.5,1.4
28/05/1971,8.5,0,0.4,0,13.5,0,5.3,2
29/05/1971,6.17,0,4,0,13.5,0,4.4,-0.9
30/05/1971,4.88,4,0,0,15.5,0,10.5,9
31/05/1971,4.04,4,0,0,16.5,0,9.4,5.9
01/06/1971,6.42,4,0,0,15.8,0,7.1,1.7
02/06/1971,6.13,0,0,0,20.2,0,10,8
03/06/1971,8.63,0,0.2,0,17,0,10.7,6
04/06/1971,9.96,0,0,0,16,0,10.8,9
05/06/1971,7.75,0,0,0,14.3,0,10.7,7.3
06/06/1971,4.71,0,1.2,0,14.2,0,10.9,8.6
07/06/1971,4,0,0.5,0,13.6,0,10.6,9.5
08/06/1971,4.38,0,4.2,0,13.8,0,10.1,7.6
09/06/1971,10.13,0,0.8,0,13.2,0,9,7.8
10/06/1971,8.29,4,0,0,14.8,0,9,8
11/06/1971,9.54,0,23.3,0,14,0,9.2,5.5
12/06/1971,4.5,0,0.2,0,13.8,0,9.2,9
13/06/1971,3.88,0,0.1,0,15,0,6.2,1.5
14/06/1971,9.67,4,0,0,14,0,7.6,1.6
15/06/1971,8.04,0,0.7,0,14.4,0,4,0.1
16/06/1971,9.75,0,0.3,0,16,0,4.5,4.5
17/06/1971,6.21,0,9.8,0,16.2,0,5.2,1
18/06/1971,7.96,1,11.8,0,15.5,0,9.2,6.3
19/06/1971,7.41,1,6.3,0,14.5,0,11,11.2
20/06/1971,11.25,0,1.2,0,17.5,0,10.5,9
21/06/1971,9.83,0,2.2,0,17.2,0,10.5,9
22/06/1971,6.04,0,0,0,18.3,0,8.5,4.7
23/06/1971,3.83,0,0,0,17.4,0,12,10.5
24/06/1971,5.79,0,0.5,0,19.5,0,9.3,6.2
25/06/1971,6.71,0,2.4,0,20.7,0,13.6,13
26/06/1971,12.92,0,2.2,0,17.1,0,12.2,10
27/06/1971,10.21,0,3,0,16.5,0,8.2,6.1
28/06/1971,6.75,4,0,0,18.3,0,7.9,6
29/06/1971,3.79,0,0,0,19.4,0,10,6.2
30/06/1971,3.71,0,0.5,0,20.4,0,13.5,12.2
01/07/1971,7.29,4,0,0,20.4,0,13.5,NA
02/07/1971,3.37,4,0,0,22.4,0,15,12.8
03/07/1971,5.17,0,6.1,0,23.8,0,14.1,12.2
04/07/1971,2.37,0,3,0,20.4,0,15,14.2
05/07/1971,3.88,0,0,0,19.2,0,10,7
06/07/1971,3.63,0,0,0,21,0,11,8.2
07/07/1971,5.09,0,0,0,23.6,0,9.6,6.9
08/07/1971,6.54,0,0.1,0,24.7,0,14.4,10.5
09/07/1971,6.21,0,0,0,20,0,11.8,11.2
10/07/1971,3.83,0,0,0,21.2,0,7.5,8.5
11/07/1971,8.29,0,0,0,24.6,0,13.2,9
12/07/1971,9.46,0,0,0,18.7,0,11.5,10.6
13/07/1971,4.83,0,0,0,18.9,0,7,3
14/07/1971,8.04,0,0,0,18.7,0,11.8,11
15/07/1971,12.67,0,0,0,22.5,0,12.7,12.9
16/07/1971,8.5,0,0,0,17.1,0,11.1,10.3
17/07/1971,6.5,0,0,0,17.9,0,5.6,1.5
18/07/1971,4.79,0,0,0,18.4,0,9.5,5
19/07/1971,7.38,0,0,0,19,0,9.5,9.1
20/07/1971,4.58,0,0,0,20,0,9.1,5.9
21/07/1971,4.5,0,0,0,21,0,13.4,11.5
22/07/1971,7.25,0,0.5,0,18.2,0,13.5,10
23/07/1971,7.17,0,18.2,0,18.2,0,14.2,13
24/07/1971,7.5,0,12.2,0,19,0,14,14
25/07/1971,8.71,0,7.8,0,21.4,0,14.2,13
26/07/1971,3,0,8.4,0,20,0,14.8,13.2
27/07/1971,2.92,0,0.8,0,18.5,0,13.9,11.1
28/07/1971,4.67,0,0,0,20,0,11,7.2
29/07/1971,3.63,0,0,0,22.5,0,12.6,9
30/07/1971,5.58,0,13.5,0,22,0,11.5,6.8
31/07/1971,7.96,0,3.7,0,19,0,13.9,11.1
01/08/1971,6.25,0,2.9,0,17.1,0,12,7
02/08/1971,7.67,0,0.3,0,21.7,0,10.2,5.5
03/08/1971,9.59,0,1.7,0,18,0,14.7,13.4
04/08/1971,6.92,0,2.7,0,21.3,0,14.6,13.6
05/08/1971,5.37,0,5.1,0,20.6,0,13,11.5
06/08/1971,7.67,0,0.7,0,16.5,0,12.5,11.9
07/08/1971,7.67,0,0,0,17.4,0,8.5,6
08/08/1971,12.25,0,0,0,20.9,0,13.8,13
09/08/1971,8.17,0,2.8,0,19.5,0,14.5,14
10/08/1971,7.58,4,0,0,17.6,0,12.5,12.1
11/08/1971,6.17,0,5.9,0,18.6,0,12.1,11.2
12/08/1971,6.29,0,3.8,0,17.4,0,13.4,12.5
13/08/1971,5.79,0,8,0,18.1,0,13.5,13.2
14/08/1971,13.08,0,9.3,0,14.2,0,11.6,11.6
15/08/1971,5.63,0,0,0,17.4,0,8,5.1
16/08/1971,4.5,0,0,0,17.6,0,6.7,2.5
17/08/1971,4.21,0,0,0,17.5,0,6.5,2.1
18/08/1971,9.42,0,0,0,17.5,0,8.5,4.1
19/08/1971,5.96,0,0,0,18,0,12.7,8
20/08/1971,7.08,0,0,0,22,0,10.8,7
21/08/1971,4.71,0,0,0,21.5,0,10.7,5.6
22/08/1971,5.41,0,0,0,17.2,0,11.4,7.5
23/08/1971,3.5,0,0.2,0,16,0,14.3,14.6
24/08/1971,1.46,0,0,0,18.4,0,13.9,13.4
25/08/1971,2.79,0,0,0,18.4,0,12.5,12.9
26/08/1971,6.46,0,0.5,0,19.2,0,10.2,5
27/08/1971,11.29,4,0,0,19,0,8.7,6.4
28/08/1971,10.79,0,8.8,0,19.1,0,14,14
29/08/1971,11.04,0,0.2,0,18.9,0,14.6,14
30/08/1971,11.58,0,4.4,0,17.8,0,11.2,9.4
31/08/1971,14.67,4,0,0,20.4,0,13,11.2
01/09/1971,13.25,4,0,0,18.8,0,13.4,11.2
02/09/1971,12.04,0,2.8,0,20,0,9.1,NA
03/09/1971,2.83,0,3.9,0,15.2,0,12.7,11.8
04/09/1971,4.63,4,0,0,19,0,11.4,9.5
05/09/1971,5.04,0,0,0,18.4,0,4.2,3
06/09/1971,6.83,0,0,0,22.4,0,6.4,6.5
07/09/1971,6.71,0,0,0,20.5,0,10.6,5.6
08/09/1971,5.46,0,0,0,20.7,0,11.5,6.6
09/09/1971,6.08,0,0,0,20.6,0,9.5,4.1
10/09/1971,8.96,0,0,0,17.8,0,14,11.5
11/09/1971,8.21,0,0,0,17,0,14.3,12.5
12/09/1971,1.67,0,0,0,18.5,0,7,4
13/09/1971,2.54,0,0,0,21.5,0,10.4,6.8
14/09/1971,4.25,0,0,0,20.9,0,10.4,8
15/09/1971,3.92,0,0,0,21.4,0,14.3,12
16/09/1971,3.67,0,0,0,20,0,9.6,5.5
17/09/1971,7.33,0,0,0,19.3,0,15,12.3
18/09/1971,1.58,0,0,0,19,0,8.6,4.6
19/09/1971,6.96,0,0,0,18.7,0,8,2.7
20/09/1971,5.13,0,0,0,19.8,0,11.8,8.4
21/09/1971,2.83,0,0,0,20.4,0,14.5,13.8
22/09/1971,2,4,0,0,19.4,0,10,5.2
23/09/1971,6,4,0,0,17.3,0,12.4,11
24/09/1971,6.17,0,0.1,0,14.6,0,10.9,9
25/09/1971,6.54,0,3.1,0,15.7,0,5.6,1
26/09/1971,8.71,0,9.7,0,17.8,0,10,8.6
27/09/1971,8.38,0,0,0,16.6,0,7,4.5
28/09/1971,4.17,0,5.7,0,16.7,0,5,2.5
29/09/1971,10.79,0,0.2,0,19.4,0,7.5,NA
30/09/1971,7.41,0,0,0,22.7,0,15.2,13.9
01/10/1971,5.71,0,0,0,22,0,12.9,9
02/10/1971,4.79,0,0.9,0,19,0,13.6,9.5
03/10/1971,2.92,0,0,0,19,0,12,8
04/10/1971,5.17,0,0,0,17.1,0,12.4,9.5
05/10/1971,7.04,0,0,0,18.3,0,14.4,11.4
06/10/1971,10.79,0,0.1,0,20.4,0,11.9,8.4
07/10/1971,8.67,0,2,0,20.1,0,16,14.5
08/10/1971,9.75,0,0.5,0,16.4,0,13,11
09/10/1971,9.92,0,0,0,17.1,0,12,10.6
10/10/1971,16.92,0,5.3,0,19,0,12.5,10.5
11/10/1971,8.33,4,0,0,18.6,0,13,12
12/10/1971,7.33,0,2.1,0,11.3,0,8,5
13/10/1971,12.46,0,2.2,0,9.8,0,7.8,5.5
14/10/1971,6.38,0,0.1,0,13.4,0,2.3,-2.5
15/10/1971,11.92,0,0.1,0,14.7,0,3.7,NA
16/10/1971,6.42,0,2.1,0,16.8,0,10.5,7.2
17/10/1971,17,0,5.3,0,14.2,0,10.3,5.1
18/10/1971,16.62,0,12.4,0,14.7,0,9.6,7.1
19/10/1971,17.08,0,0.1,0,13.7,0,9.6,7.9
20/10/1971,14.21,0,0.1,0,14.9,0,7.8,4.8
21/10/1971,16.79,0,0,0,17.2,0,7,2.5
22/10/1971,14.46,0,0,0,21.8,0,14.8,12.6
23/10/1971,6.71,0,0.1,0,18,0,9.5,4
24/10/1971,8.04,0,0,0,14.4,0,8,4
25/10/1971,7.12,0,0,0,13.4,0,1.4,-2.8
26/10/1971,10.46,0,0,0,13.5,0,4.5,NA
27/10/1971,10.67,0,0,0,12.1,0,10.5,6.6
28/10/1971,13.75,0,0.2,0,13.9,0,8.8,2.5
29/10/1971,7.92,0,0,0,14.2,0,8.9,5
30/10/1971,10.71,0,1.4,0,14.3,0,9,2.5
31/10/1971,6.21,0,0,0,16.5,0,4.4,0.9
01/11/1971,9.79,4,0,0,16.6,0,11.1,9.3
02/11/1971,14.96,0,1.3,0,17,0,13.6,10.6
03/11/1971,9,4,0,0,16.3,0,9.6,8.8
04/11/1971,15.12,0,8.1,0,16.4,0,11.2,8.5
05/11/1971,11.96,0,0,0,11.2,0,8.5,7.8
06/11/1971,9.54,4,0,0,10.3,0,3.6,0.8
07/11/1971,13.92,0,2.5,0,13.2,0,2.5,-2
08/11/1971,15.12,0,0.5,0,8.5,0,2.9,0.1
09/11/1971,10.21,0,0,0,6.4,0,1,-2
10/11/1971,6.21,0,0.3,0,7.8,0,1,-3
11/11/1971,2.88,0,0.2,0,10.2,0,4.4,4
12/11/1971,9.08,0,0.6,0,10.8,0,7,5.6
13/11/1971,10,0,0.4,0,9.5,0,4.9,2
14/11/1971,7.58,0,0,0,10,0,3.4,-0.6
15/11/1971,14.37,0,0.2,0,11.9,0,5.1,6.1
16/11/1971,14.37,0,1,0,11.8,0,9.1,8.2
17/11/1971,12.17,0,11.9,0,13,0,4,0.5
18/11/1971,11.63,0,1.3,0,3.4,0,0.9,-0.5
19/11/1971,11.34,0,0,0,4.1,1,-0.7,-4
20/11/1971,13.13,0,9.3,0,12.7,1,-3.3,-8.8
21/11/1971,20.33,4,0,0,7,0,3.4,1.2
22/11/1971,12.38,0,0.6,0,8.4,0,0.6,-2.3
23/11/1971,12.5,0,0.4,0,9.6,0,3.3,NA
24/11/1971,7.08,0,0,0,8.6,0,0.7,-4.8
25/11/1971,12.42,0,0.2,0,11.8,0,1.1,-1.7
26/11/1971,9.21,0,0.1,0,11.2,0,8.5,2.8
27/11/1971,9.62,0,0.7,0,8.4,0,8.2,5.6
28/11/1971,9.04,0,0.1,0,4.4,1,-1.5,-7.8
29/11/1971,7.83,0,0.9,0,9,1,-2.5,-8.5
30/11/1971,9.08,0,0,0,7.7,0,0.8,-3
01/12/1971,8.54,0,4.8,0,7,0,2,0.5
02/12/1971,5.13,0,0,0,8.4,0,3,2.5
03/12/1971,7.41,0,0,0,10,1,-1.1,-4
04/12/1971,9.67,0,0.2,0,11.5,0,0.5,1.2
05/12/1971,4.96,0,0,0,9.8,0,9,7
06/12/1971,5.96,0,0,0,9.4,0,2.1,-2
07/12/1971,8.33,0,0,0,5.5,1,-0.9,-3.5
08/12/1971,8.42,0,0,0,8,1,-0.5,-5.2
09/12/1971,11.12,0,0,0,10,0,3.4,NA
10/12/1971,11.58,0,0,0,10.4,0,8,6.8
11/12/1971,12.29,0,0,0,9.6,0,8.4,6.6
12/12/1971,10.88,0,0.6,0,11,0,8.2,6.3
13/12/1971,12.08,4,0,0,12.4,0,8.6,5.5
14/12/1971,17.04,4,0,0,12.8,0,9,5.5
15/12/1971,15.37,4,0,0,10.8,0,9,5.4
16/12/1971,12.29,0,0,0,14,0,9.4,7.6
17/12/1971,9.17,0,0,0,12.2,0,7.8,4
18/12/1971,14.62,0,1.8,0,12.8,0,10,8
19/12/1971,19.33,0,2.5,0,13.2,0,9,6.1
20/12/1971,21.92,0,0.2,0,15,0,6.1,4
21/12/1971,15.41,0,0,0,12.6,0,9.8,7.7
22/12/1971,3.96,0,5.1,0,9,0,6,3.6
23/12/1971,13.13,4,0,0,11.3,0,0.5,-4.5
24/12/1971,16.42,4,0,0,12,0,0.6,NA
25/12/1971,11.79,0,1.4,0,10.8,0,10.4,8.8
26/12/1971,11.04,0,10.2,0,10.5,0,6.5,0.5
27/12/1971,13.13,0,10.8,0,8.6,0,7.7,6.4
28/12/1971,13.25,0,0.7,0,6.8,0,5.5,2
29/12/1971,14.58,0,0.4,0,6.5,0,4,1.1
30/12/1971,16.21,0,0.5,0,6.6,0,5.1,2.4
31/12/1971,21.04,0,0,0,7.7,0,4.5,2.1
01/01/1972,13,0,0,0,6.8,0,6,5
02/01/1972,6.04,0,3.6,0,6.8,0,3.3,2.9
03/01/1972,3.88,0,1.2,0,5,0,2.7,1.6
04/01/1972,2.62,0,0,0,3.2,1,-1.4,-7
05/01/1972,2.75,0,0.2,0,5,1,-1.7,-6.9
06/01/1972,7.62,0,0.3,0,7.1,1,-1.8,NA
07/01/1972,16.46,0,2.2,0,8.6,0,4.9,2
08/01/1972,17,0,7.5,0,9.4,0,5.4,4
09/01/1972,5.25,0,0.8,0,9.8,0,1.1,-3.4
10/01/1972,14.04,0,6,0,10,0,1.7,-0.7
11/01/1972,11.34,0,7.8,0,8.5,0,6,2.4
12/01/1972,11.87,0,0.3,0,9.9,0,3.5,2
13/01/1972,4.12,0,13.8,0,8,0,1,-4.1
14/01/1972,16.08,0,1.9,0,9,0,2.2,-3
15/01/1972,15.34,0,13.7,0,7.5,0,3.9,4.4
16/01/1972,16.58,0,3.5,0,8.6,0,2.5,2
17/01/1972,12.38,0,2.4,0,8.5,0,5.5,3.6
18/01/1972,12.33,0,10.5,0,11.9,0,3.2,-0.8
19/01/1972,11.25,0,0,0,5.7,0,1.6,-1.4
20/01/1972,10.41,0,0,0,5.2,1,-1.9,-7.6
21/01/1972,10.41,0,0.2,0,8.3,0,0.2,-2.5
22/01/1972,13.7,0,0,0,11.7,0,2,NA
23/01/1972,13,0,3.9,0,12.3,0,8.1,6.5
24/01/1972,14,0,0.3,0,5,0,0.6,-1.8
25/01/1972,9.13,0,1,0,10.1,0,0.6,-2.8
26/01/1972,12.87,0,3.3,0,10.8,0,5,4
27/01/1972,18.05,0,0.1,0,7.2,0,3.1,-0.1
28/01/1972,14.04,0,0.8,0,6.2,0,5.1,1.2
29/01/1972,14.92,0,0,0,3.7,0,3.3,-2.5
30/01/1972,6.92,0,3.6,0,2.5,1,-1.6,-2.9
31/01/1972,12.5,0,5.8,0,5.7,1,-11.5,-11.1
01/02/1972,17.29,0,6.2,0,8,0,1,1.4
02/02/1972,25.04,0,15.8,0,7.8,0,5,2.3
03/02/1972,9.08,0,0,0,8.5,0,4,1.4
04/02/1972,6.04,0,3.2,0,9.5,1,-2,-8.2
05/02/1972,10.46,0,1.5,0,6.5,1,-0.1,NA
06/02/1972,1.92,0,0,0,7.8,0,0.5,-5
07/02/1972,3.33,0,1.6,0,8,1,-1.5,-7.6
08/02/1972,8.38,0,0.2,0,9.9,1,-0.9,-6.9
09/02/1972,7.83,0,0.2,0,8.5,1,-1,-8.1
10/02/1972,10.21,0,7,0,9.1,0,3.4,0.5
11/02/1972,11.46,0,1.4,0,7.6,0,3.1,-4.1
12/02/1972,13.67,0,2.3,0,8.8,0,1.4,-4.2
13/02/1972,12.58,4,0,0,7.9,0,1.5,-4.7
14/02/1972,9.21,0,7.9,0,8.8,0,1,-5.2
15/02/1972,13.96,0,2,0,10.2,0,3.8,0.9
16/02/1972,17.12,0,3.1,0,6.8,0,4.8,1.5
17/02/1972,14.17,4,0,0,8,0,5,3.8
18/02/1972,12.96,4,0,0,6.2,0,5.4,0.1
19/02/1972,4.33,0,0,0,5.8,0,4.4,3.2
20/02/1972,4.12,0,0,0,5,0,4.5,4
21/02/1972,4.58,0,0,0,6.6,0,3.5,2.4
22/02/1972,7.5,0,0.1,0,6.6,0,4,2.6
23/02/1972,14.12,0,0,0,8.6,0,4.5,3.2
24/02/1972,14.42,0,0.2,0,6.7,0,5.3,2.5
25/02/1972,7.5,0,0.1,0,7.8,0,5.2,4
26/02/1972,8.29,0,0,0,10.6,0,4,-1.2
27/02/1972,11.83,0,0.1,0,10.2,0,1.5,-5
28/02/1972,8.04,0,1,0,11.2,0,7.2,6.7
29/02/1972,8.58,0,0.8,0,9.4,0,5.2,-2
01/03/1972,7.38,0,0,0,10.1,0,1,-5.5
02/03/1972,10.88,0,1,0,8.2,1,-1.8,-8.5
03/03/1972,18.12,0,10.6,0,8,0,3.5,-0.6
04/03/1972,11.42,0,0.2,0,7,0,0.4,-2
05/03/1972,8.87,0,5.5,0,9.3,0,1,-3.7
06/03/1972,18.41,0,0.5,0,9.5,0,1,-2
07/03/1972,15.83,4,0,0,7.7,0,5.6,2.8
08/03/1972,7.87,4,0,0,7.4,0,4.8,3
09/03/1972,4.83,0,0,0,8.6,1,-0.8,-6.8
10/03/1972,11.17,0,0.2,0,7.2,0,3,0
11/03/1972,18.96,4,0,0,6.4,0,4.5,3.4
12/03/1972,16.5,0,0,0,7.1,0,3.5,0.6
13/03/1972,11.46,0,0,0,7.5,0,2.3,-1.1
14/03/1972,7.75,0,0,0,10,0,2,2
15/03/1972,3.29,0,0,0,11.2,0,0.4,-5.5
16/03/1972,2.29,0,0,0,10.8,0,4.9,2.5
17/03/1972,6.5,0,0,0,11.6,0,4.6,4.8
18/03/1972,6.79,0,1.8,0,12.8,0,5.5,3.6
19/03/1972,3.71,0,1.4,0,9,0,5.5,6
20/03/1972,4.12,0,0,0,12.5,0,5.1,0.3
21/03/1972,3.63,0,0,0,13,1,-1.5,-8.3
22/03/1972,6.87,0,0,0,10,0,0.1,-6.9
23/03/1972,3.88,0,0,0,13.2,0,6,1.2
24/03/1972,6.04,0,0,0,15.4,0,6.4,1.5
25/03/1972,9.46,0,1.7,0,12.1,0,4,-2.5
26/03/1972,15.63,0,4.1,0,10,0,1.7,-1.8
27/03/1972,22.92,0,7.8,0,8.4,0,3.4,1.1
28/03/1972,16.08,0,0.3,0,10,0,2.1,-0.7
29/03/1972,9.54,0,3.8,0,11,0,1.8,-1.8
30/03/1972,9.33,0,4.9,0,13.1,0,6,4.5
31/03/1972,8.54,0,10.3,0,12.9,0,5.4,1.2
01/04/1972,17.04,0,0.1,0,18.1,0,7.6,NA
02/04/1972,17.33,0,0.3,0,15,0,12.6,11.5
03/04/1972,14.42,0,0.4,0,10.5,0,5.9,2.9
04/04/1972,14.21,0,4.8,0,11.3,0,7.9,6.1
05/04/1972,19.29,0,3.1,0,11,0,5.4,5
06/04/1972,12.62,0,3.7,0,12.4,0,4.1,0.7
07/04/1972,11.67,0,2.8,0,12.2,0,5.6,2.6
08/04/1972,14.88,0,0.1,0,12.1,0,5.5,4.8
09/04/1972,11.54,0,1.2,0,12.4,0,3,0.4
10/04/1972,18.16,0,3.4,0,10.1,0,4.5,2.2
11/04/1972,18.12,0,0,0,12,0,4.8,2.1
12/04/1972,9.17,4,0,0,12.3,0,4.9,0.3
13/04/1972,5.46,0,0,0,10,0,6,3.9
14/04/1972,13.92,0,0.5,0,13.3,0,3.1,-0.6
15/04/1972,9.5,0,0,0,11.5,0,3.5,0.3
16/04/1972,6.25,4,0,0,12.8,0,3,NA
17/04/1972,5.46,4,0,0,14.5,0,8.9,8
18/04/1972,7.75,0,0,0,13.8,0,8.2,6.4
19/04/1972,6.34,0,0,0,11.4,0,2,-3.8
20/04/1972,6.29,0,0,0,10.8,0,1.4,-3.1
21/04/1972,6.71,0,0.1,0,14.8,0,0.1,-3.8
22/04/1972,12.42,0,0,0,10.8,0,7.3,NA
23/04/1972,8.71,0,0,0,10.2,0,5.2,1.4
24/04/1972,11.34,0,0,0,10.6,0,6,1
25/04/1972,5.21,0,0,0,11.2,0,5.8,3.9
26/04/1972,8,0,0,0,10.8,0,4.2,0.2
27/04/1972,9.17,0,0,0,13,0,6,3
28/04/1972,13,0,3.5,0,11.5,0,5.6,1.5
29/04/1972,15.04,0,1,0,11,0,6.5,6
30/04/1972,11.5,0,3.4,0,12.9,0,6.3,4.6
01/05/1972,6.67,0,1.2,0,14.4,0,6.2,1.3
02/05/1972,4.5,0,0,0,13.1,0,4.3,-1.4
03/05/1972,9.62,0,0.2,0,14.5,0,6.5,4
04/05/1972,9.83,0,0,0,14.6,0,6.3,2.9
05/05/1972,9.71,0,1,0,11.9,0,7.8,2.7
06/05/1972,3.17,0,3.1,0,11.5,0,8.9,8.5
07/05/1972,8.17,0,0.6,0,11.8,0,7,5.5
08/05/1972,15.09,0,5.6,0,13.2,0,7.6,5.5
09/05/1972,10,0,4,0,14.5,0,7.6,3
10/05/1972,8.67,0,0.2,0,15.6,0,4.2,NA
11/05/1972,7.67,0,17.2,0,11,0,6.9,1.9
12/05/1972,8.87,0,1.7,0,10.8,0,4.5,2.2
13/05/1972,10.88,4,0,0,12.5,0,5.6,3.1
14/05/1972,10.41,0,0,0,11.9,0,8.1,6.4
15/05/1972,11.67,0,0,0,13.3,0,7,4.8
16/05/1972,4.21,0,0,0,13.6,0,3.5,0
17/05/1972,4.71,0,0,0,13.5,0,5.5,2.2
18/05/1972,3.21,0,3.4,0,14,0,7.5,4.4
19/05/1972,8.87,0,0.8,0,13.5,0,9,6.3
20/05/1972,10.04,0,2.5,0,13.3,0,9.5,7.1
21/05/1972,9.5,0,2,0,12.5,0,8.5,5.6
22/05/1972,8.08,0,0,0,15.5,0,8.2,5.5
23/05/1972,12.25,0,1,0,13.5,0,9.5,7
24/05/1972,13.33,0,0.8,0,16,0,9.5,8
25/05/1972,19.75,0,1.5,0,16.1,0,7,3.5
26/05/1972,24.5,0,4.5,0,14.7,0,8.5,6
27/05/1972,18,0,0,0,15.6,0,9.1,7.5
28/05/1972,15,0,0.3,0,16.3,0,9.5,6
29/05/1972,20.08,0,2.4,0,13.7,0,8.6,6.2
30/05/1972,19.55,0,3.9,0,14.5,0,8.6,7.3
31/05/1972,7.96,0,2.1,0,15,0,8.1,5.8
01/06/1972,3.25,0,1.2,0,15.4,0,7.6,3.8
02/06/1972,10.63,0,2,0,12.3,0,9.6,7.4
03/06/1972,11.38,0,6.1,0,15,0,6.1,2.1
04/06/1972,4.58,0,0.2,0,12.8,0,5.8,4
05/06/1972,5.96,0,5.4,0,13.9,0,7.2,3.2
06/06/1972,6.92,0,1.8,0,14,0,8.9,4
07/06/1972,9.04,0,0.3,0,15.5,0,5.8,2.6
08/06/1972,9.04,0,2,0,13.5,0,8,3.5
09/06/1972,7.5,0,4,0,13.6,0,8,7
10/06/1972,9,0,1.9,0,14,0,8,6
11/06/1972,6,4,0,0,13.5,0,5.6,3
12/06/1972,4.71,0,0.2,0,14.4,0,7.8,5.4
13/06/1972,9.08,4,0,0,16.9,0,5.7,4.8
14/06/1972,3.08,0,0.5,0,18,0,6.4,2.9
15/06/1972,6.92,0,0,0,17.6,0,10.5,10
16/06/1972,3.54,0,0.6,0,18.1,0,9.2,6.3
17/06/1972,15.04,0,1.6,0,16.5,0,12.7,10.3
18/06/1972,13,0,1.3,0,16.1,0,11.3,10.5
19/06/1972,11.63,0,0.1,0,16.5,0,7.5,5.3
20/06/1972,10.83,0,1.7,0,16.4,0,9.2,5.6
21/06/1972,18.38,4,0,0,17,0,9.8,5.5
22/06/1972,15.29,0,0.8,0,16.2,0,9.6,7.2
23/06/1972,12.58,0,0.4,0,13.6,0,9.3,7.1
24/06/1972,11.17,0,1.3,0,18.7,0,11.6,11.2
25/06/1972,8.21,0,0,0,17.4,0,11,10.8
26/06/1972,5.91,0,17.2,0,17.8,0,8.2,2.1
27/06/1972,8.71,0,0.5,0,15.5,0,8.5,8.2
28/06/1972,7.87,0,2.6,0,15.9,0,7,4
29/06/1972,5.09,0,4.6,0,13.8,0,9.6,5.5
30/06/1972,9.79,0,0,0,15,0,9.4,5.5
01/07/1972,12.71,0,0,0,16.3,0,8.7,5.2
02/07/1972,9.04,0,0.6,0,19.1,0,11,10
03/07/1972,8.75,0,12.1,0,15,0,9,5
04/07/1972,7.62,0,3.7,0,15,0,9,NA
05/07/1972,8.42,0,0.5,0,17,0,9,6.5
06/07/1972,5,0,2.6,0,16.7,0,10.6,8.2
07/07/1972,10.92,0,0,0,17,0,11.3,11.1
08/07/1972,4.17,0,0,0,16.5,0,7.5,1.6
09/07/1972,9.92,0,0.9,0,16,0,7.9,2.5
10/07/1972,15.25,0,2.4,0,17.4,0,7.9,6.7
11/07/1972,8.04,0,0.1,0,16.7,0,9.5,7.3
12/07/1972,7.29,0,0.3,0,18.2,0,12,9.6
13/07/1972,3.79,4,0,0,19.5,0,13.4,14.4
14/07/1972,2.5,4,0,0,21,0,15,14.6
15/07/1972,3.54,0,0,0,22.3,0,10.4,7
16/07/1972,4.33,0,0,0,21,0,11.6,9.1
17/07/1972,6.58,0,0,0,22.7,0,11.1,7
18/07/1972,9.96,0,0,0,22.5,0,13.5,8
19/07/1972,4.08,0,0,0,23.4,0,13,9.6
20/07/1972,3.67,0,0,0,24,0,12.5,10.2
21/07/1972,3.08,0,1,0,18,0,11.7,8.7
22/07/1972,3.21,0,0.1,0,20,0,14,14.5
23/07/1972,4.29,0,0,0,21.2,0,12,8.8
24/07/1972,5.46,0,3.9,0,21.9,0,12.1,8.5
25/07/1972,4.21,0,0,0,19.8,0,13,11.7
26/07/1972,4.04,0,0,0,20.4,0,13.6,9.7
